Localidade;Host;Name;Status;Tipo;IP;Tipo
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFCDSRV0674;aplicacao XENSERVER da SUPCD 05 - Luis Adriano Teixeira;inativo;10.31.6.75;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFCDSRV0667;aplicacao XENSERVER da SUPCD 01 - Luis Adriano Teixeira;inativo;10.31.6.71;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RNNTLSERHP001;RN_NTL_HOST_SERVIDOR;Ativo;10.200.10.151;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DES_DFOPSRV0006_02122019;DES_DFOPSRV0006_02122019;inativo;10.31.6.25;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;clustercomprasnet1;Cluster Hyper-V para o Comprasnet SUPCD 01;inativo;10.31.6.85;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;07rjoregswc32102;07rjoregswc32102;inativo;10.38.32.102;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0611203202557;MG_RFB-ARF_SAO-SEBASTIAO-DO-PARAISO_ACWAN;inativo;10.56.88.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0120105012324;GO_RFB-ARF_GOIAS_RF0120105012324;inativo;10.51.45.21;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfbsaserhp018;DF_SERPRO_XENHOST-OPENMEETINGS;Ativo;10.31.6.89;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;PE_SERPRO_CODEC-AUDITORIO;PE_SERPRO_CODEC-AUDITORIO;inativo;10.9.3.78;Codec
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;spsposerhp004;spsposerhp004;inativo;10.31.20.14;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0610406202557;MG_RFB-ARF_UBA_ACWAN;inativo;10.56.83.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;spsposerhp013;SP_SERPRO_ARL_XEN-DesenvolvimentoSocorro013;inativo;10.31.20.23;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SW_BROCADE_CORE_VOZ_SECUNDARIO_REG;DF_SERPRO_VOIP_CORE-INFOVIA SECUNDARIO REGIONAL;inativo;172.27.2.6;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;PERCESERVP102;PE_SERPRO_RCE_TADDM;inativo;10.31.66.68;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;peopsrvv0080;PE_SERPRO_RCE_SISCOP_HELPER;inativo;10.200.220.142;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;c2823spfla01;CE_MPA_ESCRITORIO_FORTALEZA_C2823SPFLA01;inativo;10.220.23.1;Roteador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0710920092314;RF0710920092314;inativo;10.57.184.10;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0410301202306;PE_RFB-ARF_OURICURI_ACWAN;inativo;10.54.76.2;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0020500096199;RF0020500096199;Ativo;10.61.15.55;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfbsaservp045.bsa.serpro;dfbsaservp045.bsa.serpro;Ativo;10.200.245.109;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DBBMG0Y1;DBBMG0Y1;inativo;10.30.10.68;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;poolvirtualsupcd2 ;6.117-PoolVirtualizacao-SUPCD;inativo;10.31.6.117;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;clustervmwarereceita6;6.112-ClusterVirtualizacaoVMWareDaReceita.;inativo;10.31.6.112;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0320105202315;MA_RFB-ARF_PINHEIRO_ACWAN;inativo;10.53.86.11;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;WEBINFOVIA;WEB-INFOVIA;inativo;192.168.210.35;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;hostsupsicorreio4;SUPSI - Centro de Especializacao de Correio 4;inativo;10.31.6.44;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MPJPASPUWVA00;PB_SPU_JPA_VM_WSUS-AV;inativo;10.209.221.4;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;spoovpnf08a;spoovpnf08a;Ativo;10.30.4.202;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DNIT-BSA-SE-V33;DNIT-BSA-SE-V33;Ativo;10.100.10.158;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0610603202557;MG_RFB-ARF_LAVRAS_ACWAN;inativo;10.56.97.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;spopsrvv0056;spopsrvv0056;inativo;10.15.1.203;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;COLOR-HRT-P2-1A;COLOR-HRT-P2-1A_rjo;inativo;10.14.255.14;Impressora
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;cat1_RJ_RFB-ALF_AEROPORTO-INTERNACIONAL-RIO-DE-JANEIRO-GALEAO;cat1_RJ_RFB-ALF_AEROPORTO-INTERNACIONAL-RIO-DE-JANEIRO-GALEAO;inativo;127.0.0.1;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;C1948MFBVA01;RR_MF_NUCLEO-DE-TRABALHO-SPOA_BOA_VISTA_C1948MFBVA01_BVA/IP/112;inativo;10.71.1.24;Roteador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;Backbone_Teste;Backbone_Teste;inativo;127.0.0.1;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DES_RF0920200093124_29112019;DES_SC_RFB-DRF_JOINVILLE_RF0920200093124_29112019;inativo;10.59.163.52;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MPS-MC4;DF_SERPRO_MEDIACARD4;Ativo;10.30.0.74;MCU
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;poolsupcdvmware1;6.159 SUPCD Pool de virtualizacao VMWare;inativo;10.31.6.159;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;CRJ-VM-03;crj-vm-03;inativo;172.16.100.53;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0120114092329;GO_RFB-ARF_SAO-LUIS-MONTES-BELOS_RF0120114092329;inativo;10.51.52.25;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFCDSRV0948;SUPCD - Virtualizacao VMWare ESX DFCDSRV0948;inativo;10.31.6.248;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;hostexpressov3xca49;6.164 Host Expresso v3 XCA49;inativo;10.31.6.164;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RJRJOSAMSB022202;SW_SAMF_814_3;inativo;10.206.22.202;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MPS-MC8;DF_SERPRO_MEDIACARD8;Ativo;10.30.0.78;MCU
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;percesamdp001;percesamdp001;inativo;10.206.65.13;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0210302202555;PA_RFB-ARF_TUCURUI_ACWAN;inativo;10.52.111.251;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;spopsrv1003;SP_SERPRO_ARL_XEN-ProducaoDataprev1003;inativo;10.200.116.13;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;01BSASERWI1227;01BSASERWI1227;Ativo;10.31.12.27;Sensor WIPS
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;02rbograswd133;02rbograswd133;inativo;10.206.13.3;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;hostsupsicorreio8;SUPSI - Centro de Especializacao de Correio 8;inativo;10.31.6.48;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SF0817ISSPO01_CORPORATIVO;SP_SERPRO_SOCORRO_SAO_PAULO_SF0817ISSPO01_CORPORATIVO;inativo;10.2.17.85;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DNIT-RJO-SR-V06;DNIT-RJO-SR-V06;inativo;10.107.1.133;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;cat1_RJ_RFB-ALF_PORTO-RIO-DE-JANEIRO;cat1_RJ_RFB-ALF_PORTO-RIO-DE-JANEIRO;inativo;127.0.0.1;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;PSFN-3870215;PSFN-3870215;inativo;10.72.140.134;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;08RPOSERWI129053;08RPOSERWI129053;inativo;10.200.129.53;Sensor WIPS
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SP_SERPRO_CODEC-SVC2;SP_SERPRO_CODEC-SVC2;inativo;10.9.3.194;Codec
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;10.34.200.5;HostTesteDocumentaBVA;inativo;10.34.200.5;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MS_SERPRO_CODEC;MS_SERPRO_CODEC;Ativo;10.9.8.57;Codec
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfopsrvv0012;DFOPSRVV0012-Recall;inativo;10.12.1.212;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0510212202309;BA_RFB-ARF_SENHOR-DO-BONFIM_ACWAN;inativo;10.55.44.5;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;wsus-lab;WSUS_LAB;inativo;10.200.221.181;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFBSASERVP006;DF_SERPRO_SUPOP-ENTREPOSTO-CIMAR;inativo;10.31.3.149;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;STORAGE_SVP_PRIMARIO;DF_SERPRO_SUPOP_STORAGE-SVP-Primario [DESATIVADO];inativo;10.31.12.11;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;01BSASERWI1370;01BSASERWI1370;Ativo;10.31.13.70;Sensor WIPS
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MP-BSA-RST01;MP-BSA-RST01;inativo;10.12.1.27;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;rafael;Rafael Teste;inativo;10.35.144.97;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;07VTASERSB046039;07VTASERSB046039;inativo;10.200.46.39;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;poolvirtualsupcd6;6.122-PoolVirtualizacao-SUPCD;inativo;10.31.6.122;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;Core_G3_MFRJO;Core_G3_MFRJO;inativo;10.206.22.252;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;coscoletorbsa03;coscoletorbsa03;inativo;10.30.106.32;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MPS-MC1;DF_SERPRO_MEDIACARD1;Ativo;10.30.0.20;MCU
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;c2616spbsa03.rede.serpro;DF_MPA_SUMARIZADOR_LINK_INTERNET_BRASILIA_C2616SPBSA03;inativo;10.220.16.7;Roteador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;labexchangehom5;6.176 LabExchange-Hom05;inativo;10.31.6.176;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0100100012309;RF0100100012309;Ativo;10.51.16.5;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SPOxSDR;Backbone SPOxSDR;inativo;127.0.0.1;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0020500096317;RF0020500096317;Ativo;10.61.15.173;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;esaf-bsa-master;esaf-bsa-master;Ativo;10.195.10.3;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;serverexpresso2;6.197 Servidor Correio Expresso 02;inativo;10.31.6.197;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0320201202315;MA_RFB-ARF_CAROLINA_ACWAN;inativo;10.53.92.11;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;hostsupsicorreio7;SUPSI - Centro de Especializacao de Correio 7;inativo;10.31.6.47;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;04JPASERWI011018;PB_CONTROLADOR-WIPS-JPA_04JPASERWI011018;Ativo;10.200.11.18;Sensor WIPS
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0811801202307;SP_RFB-ARF_OURINHOS_ACWAN;inativo;10.58.109.3;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;clustervmwarereceita2;6.108-ClusterVirtualizacaoVMWareDaReceita.;inativo;10.31.6.108;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;cat1_CE_RFB-ALF_AEROPORTO-PINTO-MARTINS;cat1_CE_RFB-ALF_AEROPORTO-PINTO-MARTINS;inativo;127.0.0.1;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SFRJOSEGCONAV13;RJ_SERPRO_IDC_SFRJOSEGCONAV13;inativo;10.31.41.13;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0510306202308;BA_RFB-ARF_GUANAMBI_ACWAN;inativo;10.55.56.4;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RJRJOSERPP001;Pool_Virtualização_Andarai-0027;inativo;10.31.180.27;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;H1224AQRCE01;PE_ANTAQ_RECIFE_H1224AQRCE01_810000103737999;inativo;10.226.24.1;Roteador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF025021202557;RO_RFB-ARF_CACOAL_ACWAN;inativo;10.52.142.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0117640092312;RF0117640092312;Ativo;10.51.36.8;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0610101202557;MG_RFB-ARF_CONSELHEIRO-LAFAIETE_ACWAN;inativo;10.56.60.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0220100052563;AM_RFB-DRF_MANAUS_RF0220100052563;inativo;10.52.49.3;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MP_SPU-VITORIA-ES;10.209.229.2;Ativo;10.209.229.2;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0100100012571;RF0100100012571;Ativo;10.51.17.13;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFOPSRVV0251;DFOPSRVV0251_VM_SUPDE_SIGPLAN;inativo;10.12.1.9;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SP_SERPRO-LUZ_CODEC-SVC2;SP_SERPRO-LUZ_CODEC-SVC2;inativo;10.9.3.219;Codec
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0110100093338;RF0110100093338;Ativo;10.51.20.10;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFCDSRV0890;6.175 - DFCDSRV0890 - AMBIENTE SUPCD;inativo;10.31.6.175;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;PEOPSRVV0077;PE_SERPRO_RCE_MANAGER_IDS_01;inativo;10.200.220.225;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;PEOPSRVV0043;PE_SERPRO_RCE_MANTIS11;inativo;10.200.220.93;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;ceflaserst080107;ceflaserst080107 - VozLivre BPA3 BPA6;inativo;10.145.80.107;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;almcosamsb014009;AL_SW-SAMF-149_MCO;Ativo;10.206.14.9;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0811202202307;SP_RFB-ARF_ARARAS_ACWAN;inativo;10.58.93.3;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0610409202557;MG_RFB-ARF_MURIAE_ACWAN;inativo;10.56.132.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;MGBHESERVD129;MGBHESERVD129;inativo;10.200.32.158;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;SX16SERVICO;DF_SERPRO-IDC-BSA_BRASILIA_SX16SERVICO;inativo;192.168.210.20;Switch
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;clustervmwarereceita7;6.113-ClusterVirtualizacaoVMWareDaReceita.;inativo;10.31.6.113;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfopsrvv0250;DF_SERPRO_OPGPE2;inativo;10.12.1.173;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;rsopsrv3050;RS_SERPRO_ARL_XEN-305;Ativo;10.31.84.51;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;topmjservp002.pmj.serpro;topmjservp002.pmj.serpro;Ativo;10.200.18.21;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfbsaservh002;SCDS_VM01_AMB_TESTE;inativo;10.12.1.232;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0710504202307;RJ_RFB_ARF_ANGRA_DOS_REIS_ACWAN;inativo;10.57.94.3;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0140105202307;MS_RFB-ARF_TRES-LAGOAS_ACWAN_RF0140105202307;inativo;10.51.90.3;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DF_GW_MDS_UNION;DF_MDS_VOIP_GW-UNION2;inativo;172.27.0.71;Gateway VOIP
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DES_DFOPSRV0057_29102019;DES_DF_SERPRO_XENHOST-OPEMS_DFOPSRV0057_29102019;inativo;10.31.6.227;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0710502202307;RJ_RFB-ARF_RESENDE_ACWAN;inativo;10.57.66.3;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0610607202557;MG_RFB-ARF_POUSO-ALEGRE_ACWAN;inativo;10.56.98.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0150102202534;TO_RFB-ARF_DIANOPOLIS ACWAN;inativo;10.51.109.230;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfcdsrvv4834;dfcdsrvv4834;inativo;200.198.211.93;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0320106202315;MA_RFB-ARF_SANTA-INES_ACWAN;inativo;10.53.84.11;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;balanceador-dns-corp-bsa;balanceador-dns-corp-bsa;inativo;10.31.8.146;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0710920092315;RF0710920092315;inativo;10.57.184.11;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;CORP-BSA-RST;CORP-BSA-RST;inativo;10.12.1.168;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFOPSRVV0068;DFOPSRVV0068;inativo;10.12.1.68;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;dfcdsrvv3249;nnmibsa.mon.serpro-relatorios;Ativo;10.31.3.98;Servidor
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0510218202309;BA_RFB-ARF_SANTO-ANTONIO-DE-JESUS_ACWAN;inativo;10.55.23.5;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;scfnsserwi166109;WIPS 1;Ativo;10.31.166.109;Sensor WIPS
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;RF0610711202557;MG_RFB-ARF_CAMPO-BELO_ACWAN;inativo;10.56.95.253;Acelerador
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;cat1_CE_RFB-ALF_PORTO-DE-FORTALEZA;cat1_CE_RFB-ALF_PORTO-DE-FORTALEZA;inativo;127.0.0.1;
PGFN_PRFN_ALAMEDA_SANTOS-SAO_PAULO-SP;DFCDSRV0949;SUPCD - Virtualizacao VMWare ESX DFCDSRV0949;inativo;10.31.6.249;Servidor
